CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
219726676,41,BRONX,5/18/2016,0:01:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,5/18/2018,,,,,,<18,UNKNOWN,F,1013232,236725,40.81639185,-73.89529641,"(40.816391847, -73.895296414)"
167355145,88,BROOKLYN,5/18/2016,0:01:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,3/9/2018,,,,,,45-64,BLACK,M,995369,187428,40.68112456,-73.95991265,"(40.681124557, -73.959912645)"
430550165,110,QUEENS,5/18/2016,17:00:00,9/5/2017,2:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO QUEENS NORTH,157,RAPE 1,RESIDENCE-HOUSE,1/13/2018,,45-64,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1020255,210816,40.74525274,-73.87006287,"(40.745252741, -73.87006287)"
760181746,24,MANHATTAN,5/20/2016,0:01:00,7/27/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO MAN NORTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,6/21/2018,,UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,993373,229301,40.79605784,-73.96705231,"(40.79605784, -73.967052307)"
909199269,88,BROOKLYN,5/20/2016,15:00:00,5/20/2016,15:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESTAURANT/DINER,2/11/2018,,UNKNOWN,BLACK,U,,18-24,BLACK,F,992676,190477,40.68949634,-73.96961826,"(40.689496339, -73.969618261)"
476185003,69,BROOKLYN,5/22/2016,0:00:00,5/22/2016,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,,FRAUDS,,PATROL BORO BKLYN SOUTH,707,"IMPERSONATION 2, PUBLIC SERVAN",STREET,4/12/2018,,,,,,25-44,BLACK,F,1008320,170821,40.63551627,-73.91327799,"(40.635516265, -73.913277993)"
873728925,60,BROOKLYN,5/23/2016,12:00:00,6/7/2018,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,6/7/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE,M,989914,149752,40.57771705,-73.97961189,"(40.57771705, -73.979611888)"
762311775,75,BROOKLYN,5/24/2016,21:30:00,5/24/2018,22:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,5/26/2018,,UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,1018550,186754,40.67921511,-73.87633863,"(40.679215112, -73.876338629)"
134740716,106,QUEENS,5/24/2016,9:00:00,1/21/2017,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,5/17/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,1024986,180365,40.66165148,-73.85317338,"(40.66165148, -73.853173375)"
187773401,50,BRONX,5/26/2016,11:00:00,3/19/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,,MISCELLANEOUS PENAL LAW,,PATROL BORO BRONX,461,UNAUTHORIZED USE VEHICLE 2,STREET,3/19/2018,,25-44,UNKNOWN,M,,45-64,BLACK,M,1010984,261034,40.88311992,-73.90332097,"(40.88311992, -73.903320969)"
631740572,46,BRONX,5/26/2016,0:00:00,5/28/2016,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO BRONX,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,1/23/2018,,25-44,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1011881,250411,40.85396027,-73.90012088,"(40.853960274, -73.900120875)"
498955253,110,QUEENS,5/29/2016,0:30:00,5/29/2016,1:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,105,FELONY,FRONT OF,ROBBERY,,PATROL BORO QUEENS NORTH,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",STREET,4/27/2018,,UNKNOWN,UNKNOWN,U,,45-64,BLACK HISPANIC,M,1019088,209643,40.74203783,-73.87428053,"(40.742037826, -73.874280531)"
238540221,75,BROOKLYN,5/31/2016,0:01:00,1/13/2017,0:01:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,1/22/2018,,,,,,65+,WHITE,F,1022966,182558,40.66767984,-73.86044162,"(40.667679835, -73.860441619)"
864516760,112,QUEENS,6/1/2016,0:00:00,6/20/2018,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,6/20/2018,,25-44,WHITE,M,,25-44,WHITE,M,1024295,204431,40.72771014,-73.85552093,"(40.727710143, -73.85552093)"
863883186,105,QUEENS,6/1/2016,18:00:00,6/2/2016,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,REAR OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS SOUTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",RESIDENCE-HOUSE,6/6/2018,,,,,,45-64,BLACK,F,1059033,200091,40.71557248,-73.73023665,"(40.715572476, -73.730236654)"
338257640,40,BRONX,6/1/2016,16:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BRONX,157,RAPE 1,RESIDENCE - APT. HOUSE,6/6/2018,,65+,UNKNOWN,M,,<18,WHITE HISPANIC,F,1004926,234532,40.81039602,-73.92531075,"(40.810396019, -73.925310745)"
826068055,120,STATEN ISLAND,6/1/2016,15:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,REAR OF,SEX CRIMES,,PATROL BORO STATEN ISLAND,168,SODOMY 1,RESIDENCE-HOUSE,5/1/2018,,<18,WHITE HISPANIC,M,,<18,BLACK,M,962748,174174,40.64472613,-74.07748316,"(40.644726131, -74.077483159)"
664397152,73,BROOKLYN,6/1/2016,9:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,5/1/2018,,,,,,45-64,BLACK,F,1007924,184019,40.67174295,-73.91465844,"(40.671742951, -73.914658442)"
657795582,90,BROOKLYN,6/1/2016,9:30:00,11/13/2017,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,407,"LARCENY,GRAND BY DISHONEST EMP",COMMERCIAL BUILDING,4/10/2018,,25-44,WHITE HISPANIC,F,,UNKNOWN,UNKNOWN,D,1001231,196273,40.70539273,-73.93875531,"(40.705392731, -73.938755313)"
922995246,14,MANHATTAN,6/1/2016,0:01:00,9/25/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,PATROL BORO MAN SOUTH,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",STREET,3/27/2018,,45-64,WHITE,F,,UNKNOWN,UNKNOWN,D,987965,215284,40.75758879,-73.98659189,"(40.757588785, -73.986591894)"
500248369,19,MANHATTAN,6/1/2016,8:00:00,3/22/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,407,"LARCENY,GRAND BY DISHONEST EMP",RESIDENCE - APT. HOUSE,3/22/2018,,25-44,WHITE,U,,65+,WHITE,M,993996,221293,40.77407735,-73.96481386,"(40.774077348, -73.964813863)"
729128473,60,BROOKLYN,6/1/2016,7:30:00,6/1/2016,8:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",GROCERY/BODEGA,3/20/2018,,UNKNOWN,WHITE HISPANIC,F,,45-64,BLACK,F,984504,148780,40.57505091,-73.99908711,"(40.575050906, -73.999087112)"
432671134,75,BROOKLYN,6/1/2016,8:00:00,12/31/2017,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BKLYN NORTH,157,RAPE 1,RESIDENCE - APT. HOUSE,3/8/2018,,<18,BLACK,M,,<18,BLACK,F,1017141,183798,40.67110691,-73.88143296,"(40.671106911, -73.881432957)"
127557548,49,BRONX,6/1/2016,0:01:00,12/31/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BRONX,157,RAPE 1,RESIDENCE - APT. HOUSE,3/8/2018,,UNKNOWN,UNKNOWN,U,,<18,BLACK,F,1027295,251236,40.85616296,-73.84439712,"(40.856162957, -73.844397124)"
709688601,106,QUEENS,6/1/2016,12:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,2/22/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE,M,1027206,180140,40.66102341,-73.8451731,"(40.661023414, -73.845173098)"
775332566,40,BRONX,6/1/2016,0:01:00,2/21/2018,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,407,"LARCENY,GRAND BY DISHONEST EMP",COMMERCIAL BUILDING,2/21/2018,,25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,1003974,235187,40.81219599,-73.92874786,"(40.812195988, -73.928747857)"
354117389,26,MANHATTAN,6/1/2016,0:05:00,2/1/2018,9:00:00,COMPLETED,,720,2,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,PATROL BORO MAN NORTH,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,1/29/2018,,25-44,BLACK,M,,<18,BLACK,F,996241,236149,40.81485029,-73.95668185,"(40.814850289, -73.956681848)"
262774125,34,MANHATTAN,6/1/2016,21:00:00,7/24/2016,21:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO MAN NORTH,153,RAPE 3,RESIDENCE - APT. HOUSE,1/10/2018,,,,,,25-44,WHITE HISPANIC,F,1002106,249501,40.85148777,-73.93545797,"(40.851487774, -73.935457967)"
915975616,77,BROOKLYN,6/2/2016,12:00:00,6/2/2018,0:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,COMMERCIAL BUILDING,6/2/2018,,,,,,45-64,BLACK,F,1003136,185246,40.6751223,-73.93191538,"(40.675122298, -73.931915378)"
537199647,19,MANHATTAN,6/2/2016,12:00:00,4/17/2018,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,5/14/2018,,,,,,25-44,WHITE,F,995213,217576,40.76387372,-73.96042599,"(40.763873723, -73.96042599)"
897405435,44,BRONX,6/2/2016,9:00:00,4/23/2018,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE - APT. HOUSE,4/26/2018,,,,,,18-24,WHITE HISPANIC,F,1007615,245357,40.84010086,-73.91555922,"(40.840100856, -73.915559219)"
226593635,14,MANHATTAN,6/3/2016,17:48:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN SOUTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,986360,215716,40.75877504,-73.99238512,"(40.758775044, -73.992385119)"
401956685,67,BROOKLYN,6/4/2016,19:30:00,6/4/2018,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",CANDY STORE,6/7/2018,,,,,,18-24,WHITE HISPANIC,F,1000099,178228,40.65586541,-73.94288058,"(40.655865405, -73.942880584)"
188021945,84,BROOKLYN,6/6/2016,13:30:00,6/6/2018,13:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",STREET,6/6/2018,,UNKNOWN,UNKNOWN,U,,25-44,ASIAN/PAC.ISL,F,989205,191110,40.6912364,-73.98213382,"(40.691236402, -73.982133821)"
862185268,26,MANHATTAN,6/6/2016,11:00:00,6/6/2016,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO MAN NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",COMMERCIAL BUILDING,6/6/2018,,,,,,65+,WHITE,M,996342,237038,40.81729021,-73.95631537,"(40.817290208, -73.956315366)"
158213971,19,MANHATTAN,6/6/2016,18:31:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,996482,223147,40.779163,-73.95583487,"(40.779163, -73.955834874)"
318976953,5,MANHATTAN,6/6/2016,15:00:00,2/6/2018,7:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN SOUTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",RESIDENCE-HOUSE,2/6/2018,,,,,,UNKNOWN,UNKNOWN,E,983903,200257,40.71634415,-74.00125319,"(40.716344152, -74.001253193)"
936811784,19,MANHATTAN,6/7/2016,14:33:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,996482,223147,40.779163,-73.95583487,"(40.779163, -73.955834874)"
701983816,121,STATEN ISLAND,6/8/2016,18:00:00,6/9/2018,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,PATROL BORO STATEN ISLAND,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",RESIDENCE-HOUSE,6/9/2018,,,,,,25-44,WHITE,F,939349,154198,40.58980852,-74.16166766,"(40.589808516, -74.161667657)"
791020551,14,MANHATTAN,6/8/2016,16:05:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN SOUTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,987045,213240,40.75197886,-73.98991355,"(40.751978863, -73.989913548)"
105162521,113,QUEENS,6/9/2016,0:00:00,8/1/2016,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO QUEENS SOUTH,177,SEXUAL ABUSE,RESIDENCE-HOUSE,3/22/2018,,,,,,<18,BLACK,F,1046367,186986,40.67970041,-73.77604737,"(40.679700408, -73.776047368)"
829212836,20,MANHATTAN,6/9/2016,18:48:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,989155,221677,40.77513534,-73.98229184,"(40.775135338, -73.982291841)"
818178323,20,MANHATTAN,6/9/2016,18:38:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,988982,223466,40.78004577,-73.9829152,"(40.780045767, -73.982915201)"
271275883,24,MANHATTAN,6/9/2016,8:00:00,6/30/2017,8:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO MAN NORTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",CHAIN STORE,2/21/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE HISPANIC,M,993311,231911,40.80322164,-73.96727271,"(40.803221643, -73.967272709)"
918598572,81,BROOKLYN,6/10/2016,17:00:00,5/10/2018,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,5/11/2018,,UNKNOWN,UNKNOWN,F,,65+,BLACK,F,1003005,191420,40.6920688,-73.93237046,"(40.692068798, -73.932370464)"
887139804,14,MANHATTAN,6/11/2016,17:19:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN SOUTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,987666,214366,40.75506923,-73.98767162,"(40.75506923, -73.987671622)"
539605549,113,QUEENS,6/12/2016,15:00:00,3/30/2018,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,4/11/2018,,,,,,45-64,BLACK,F,1048961,188584,40.68406796,-73.76667977,"(40.684067957, -73.766679765)"
192552933,100,QUEENS,6/13/2016,11:46:00,2/16/2017,2:57:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO QUEENS SOUTH,696,PROMOTING A SEXUAL PERFORMANCE,OTHER,3/5/2018,,45-64,WHITE,M,,UNKNOWN,UNKNOWN,E,1035212,152992,40.58646553,-73.81652172,"(40.586465529, -73.816521723)"
530614803,24,MANHATTAN,6/13/2016,17:54:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,993380,232164,40.80391599,-73.96702313,"(40.803915987, -73.967023133)"
430890653,20,MANHATTAN,6/13/2016,14:17:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,988982,223466,40.78004577,-73.9829152,"(40.780045767, -73.982915201)"
129682587,73,BROOKLYN,6/14/2016,22:20:00,6/14/2018,22:30:00,COMPLETED,BROWNSVILLE,339,2,N.Y. HOUSING POLICE,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,6/14/2018,,25-44,BLACK,M,,18-24,BLACK,F,1009850,181614,40.66513641,-73.90772449,"(40.665136405, -73.907724493)"
590297235,20,MANHATTAN,6/14/2016,13:28:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,988982,223466,40.78004577,-73.9829152,"(40.780045767, -73.982915201)"
865905154,105,QUEENS,6/14/2016,14:00:00,1/2/2018,15:55:00,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO QUEENS SOUTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",RESIDENCE-HOUSE,1/2/2018,,,,,,45-64,WHITE,M,1058920,182990,40.66863535,-73.73083383,"(40.668635348, -73.730833829)"
551280990,18,MANHATTAN,6/15/2016,10:00:00,6/6/2018,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",PUBLIC SCHOOL,6/7/2018,,25-44,WHITE,M,,45-64,BLACK,F,986791,217425,40.7634657,-73.99082872,"(40.763465697, -73.990828721)"
943289293,19,MANHATTAN,6/15/2016,19:33:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,996482,223147,40.779163,-73.95583487,"(40.779163, -73.955834874)"
549873918,73,BROOKLYN,6/15/2016,18:00:00,6/16/2016,8:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",OTHER,1/28/2018,,,,,,UNKNOWN,UNKNOWN,D,1011177,183697,40.67084984,-73.90293292,"(40.670849838, -73.902932915)"
365753029,19,MANHATTAN,6/15/2016,21:09:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,,PATROL BORO MAN NORTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",BANK,1/19/2018,,,,,,UNKNOWN,UNKNOWN,D,996482,223147,40.779163,-73.95583487,"(40.779163, -73.955834874)"
999305940,44,BRONX,6/16/2016,20:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,STREET,6/17/2018,,UNKNOWN,UNKNOWN,U,,<18,BLACK,M,1004598,245386,40.84018792,-73.92646271,"(40.840187919, -73.926462708)"
471142759,45,BRONX,6/16/2016,14:30:00,6/16/2018,15:12:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,6/16/2018,,25-44,WHITE,M,,UNKNOWN,UNKNOWN,D,1029529,239356,40.82354469,-73.83640161,"(40.823544692, -73.836401609)"
526408420,101,QUEENS,6/16/2016,12:43:00,6/16/2018,19:22:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,6/16/2018,,UNKNOWN,UNKNOWN,M,,25-44,BLACK,F,1051464,159247,40.60352585,-73.75794729,"(40.603525851, -73.75794729)"
731315396,101,QUEENS,6/16/2016,8:58:00,6/16/2018,8:58:00,COMPLETED,REDFERN,34703,2,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO QUEENS SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,3/16/2018,,45-64,BLACK,F,,25-44,BLACK,F,1052668,161622,40.6100355,-73.75358735,"(40.610035502, -73.753587353)"
334521096,19,MANHATTAN,6/16/2016,13:00:00,1/20/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",HOTEL/MOTEL,1/29/2018,,25-44,WHITE,M,,25-44,WHITE,F,994554,221287,40.77406025,-73.96279923,"(40.774060247, -73.962799233)"
438045503,46,BRONX,6/16/2016,14:00:00,1/13/2018,10:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/25/2018,,25-44,WHITE HISPANIC,F,,25-44,WHITE HISPANIC,F,1012178,250690,40.85472511,-73.89904612,"(40.854725111, -73.899046118)"
780454743,114,QUEENS,6/18/2016,5:00:00,2/17/2018,18:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,401,"LARCENY,GRAND BY ACQUIRING LOS",STORE UNCLASSIFIED,6/26/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1010810,214239,40.75468142,-73.90413542,"(40.754681419, -73.904135415)"
264463608,78,BROOKLYN,6/20/2016,2:00:00,2/27/2018,2:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2/27/2018,,25-44,ASIAN/PAC.ISL,M,,25-44,WHITE,F,989096,184724,40.67370834,-73.98253146,"(40.673708343, -73.982531463)"
